博主名,笔记标题,笔记内容,点赞数,收藏数,评论数,笔记链接
未知博主,总要来青秀山看一次郁金香吧小红书,2月16日去的青秀山，正巧丘石花园的S弯道换郁金香，没有拍成，只能随意挤出有郁金香的地方卡卡拍所以，姐妹们，如果想拍S弯道的，一定要看当天其他小伙伴发的小红薯实况，别踩空了青秀山·丘石花园一键播放春天交换春天南宁拍照南宁南宁打卡南宁青秀山郁金香花情实况播报郁金香摄影南宁约拍,15,5,6,https://www.xiaohongshu.com/explore/699744d50000000015022b80?xsec_token=ABrZBWzHjnYNzAOdKbMRBGrg7peFj8PfwooZB4BbEuDpA=&xsec_source=pc_search
未知博主,青秀山2026第一波豆梨花开爆了！小红书,打卡点：东门进叶子花园网红梨花树（花垂到地面超好拍）林间春雪，人间清欢素白缀枝，风动花落是南宁独有的早春浪漫不必远行，在城市绿肺里赴一场不谢的花事花期正好，宜见面，宜拍照一键播放春天南宁拍照南宁打卡青秀山东门青秀山豆梨花南宁青秀山豆梨花摄影拍照南宁,301,91,32,https://www.xiaohongshu.com/explore/6991e5eb0000000015022d71?xsec_token=ABG6MDab1GI4YOlj8Syo0qhAeFm1XZS2jxS7RGfJblORA=&xsec_source=pc_search
未知博主,这青秀山非去不可吗！！！小红书,过年期间的青秀山感觉有一亿人，感觉所有人一起去青秀山过年了。无论是白天，还是晚上的花灯展，感觉这辈子都没有一下见过那么多人流20万大军啊！！！太壮观了看图片感受一下人哈，灯会青秀山东门青秀山樱花青秀山灯会南宁过年南宁去哪玩青秀山风景区,6,1,7,https://www.xiaohongshu.com/explore/69961223000000001600b150?xsec_token=ABBh620gnukTQePWO27T--80fYMTTx1lTvSVAcMCDah-g=&xsec_source=pc_search
未知博主,青秀山东门莫奈花园攻略小红书,青秀山东门拍照攻略继北门攻略后，第二天下午从东门进入（买的是3日联票）东门主打拍照且相对人少，一进门就有一片超大的草地1景点：进门大草坪叶子花园水生花园（东门拍照神操作！）2路线全程步行可到达！如要去别的景点可在莫奈花园出口乘坐小火车哦3穿搭：建议白色裙子或可爱风的裙子拍照更出片哦，（看见一个小姐妹穿着洛丽塔巨好看，很适合在水生花园拍照）：夏季建议下午5点后再来，不然太热了，容易中暑，还要注意防晒防蚊哦像莫奈花园般的云台花园误入了莫奈的花园植物园草坪拍照草坪阿勒泰南宁青秀山青秀山拍照感觉走进了油画里,55,24,7,https://www.xiaohongshu.com/explore/68467709000000002301215c?xsec_token=AB4XMyWlaOO6OmrkJfAJO_MiGb4IMy5tR-ZCBICO7OAvA=&xsec_source=pc_search
未知博主,南宁·一日游穿越之旅小红书,从城市绿肺公园，逛到时髦商场，再穿越回古邕州和东南亚，最后在梦幻夜景中结束，节奏超棒，分享给你们我们的路线：青秀山（吸氧赏花）万象城（午餐逛街）三街两巷（逛吃老街）方特东盟神画（沉浸游玩夜景）上午：青秀山·闯入冬季限定的莫奈花园我们把上午交给了冬天的青秀山，这里简直是南宁12月的浪漫顶流！完全不是想象中冬天的样子，反而像闯进了一个巨大的莫奈花园打卡推荐：（花期到月底）1、菊花展正当时：直奔丘石花园，这里正在举办超美的菊花展。数万盆菊花像打翻的调色盘，黄的、粉的、紫的，五彩斑斓2、邂逅异木棉的粉色浪漫：看完菊花，可以去樱花园附近转转。这里的美丽异木棉开得正好，满树粉色的花朵，在蓝天下特别灿烂，像一片温柔的粉霞中午：万象城·吃顿大餐再逛逛时髦商场从青秀山下来，直接去附近的万象城解决午饭。这里是南宁很时髦的商场，六楼餐饮区什么菜系都有。吃完饭可以顺便逛逛万象城内巷，消化一下下午：三街两巷·穿越回百年前的邕州老街下午就去超级有味道的三街两巷历史文化街区。这里是南宁的根，青砖黛瓦的骑楼老建筑特别有感觉。可以一起逛逛创意小店，这里也有各种小吃美食！（晚上更多人）傍晚amp晚上：方特·闯入东南亚梦幻夜重头戏来啦！下午晚些时候直奔方特，开启奇幻之旅。必玩项目：伴你飞翔、千岛之歌、拉玛传奇圣诞氛围：乐园里会有超浓的圣诞装饰！夜景与演艺：晚上整个乐园灯光璀璨，东南亚风情的建筑在夜色中特别漂亮。（不想去方特，晚上可以去亭子码头，夜景也超美）特色小吃美食1老友粉2南宁酸嘢3柠檬鸭4粉饺5生榨米粉6卷筒粉7咸蛋黄烧麦8假蒌夹9五色糯米饭大致花费（两人）玩（门票）约440青秀山(20x2)方特东盟神画(约200x2)吃（美食）约300万象城午餐三街两巷小吃乐园内零食行（交通）约100全天打车（景点间有一定距离）总计约840丰俭由人，不去方特可以减400南宁约会情侣一日游圣诞季绿城漫游城市热门路线值得为吃而去的小城南宁美食,580,374,8,https://www.xiaohongshu.com/explore/6949075e000000001e005113?xsec_token=ABU9Pn6Iuj8rkebqvP3azjBrxg1DhJ2k2m_ZANKMVvDNE=&xsec_source=pc_search
未知博主,南宁青秀山小红书,青秀山最舒服路线建议从东门进。东门门头超大超气派，是主入口，最近有灯会，财神爷就在这边超好拍。东门的花最多，一进来就是大片花海，先狂拍再逛。拍完花直接坐观光车10元人一路坐到北门·荫生植物园阴凉舒服、空气巨好，拍照超清新全程不费腿、不绕路、不暴晒懒人带娃拍照党直接抄这条路线！青秀山南宁青秀山南宁旅游南宁攻略青秀山攻略南宁灯会南宁赏花,15,4,0,https://www.xiaohongshu.com/explore/698f18c5000000000b011c3b?xsec_token=AB758bU8MzPDFBZ5U5aytmZvFJI_TjfDhMhhPA-usKSlg=&xsec_source=pc_search
未知博主,青秀山今年的南宁夜花园又美出新高度啦！！！小红书,Live图原图直出！你不来一次青秀山永远不会知道夜花园有多震撼！从北门进，魔幻森林哪吒火舞恐龙再现繁花世界奇花异卉花园市集丰收的稻田4公里的超长游览路线步步皆景手机拍到内存不足建议下午六点入园白天和晚上开灯的景观都能看个够注意做好防蚊，防雨措施哦青秀山青秀山拍照青秀山夜花园南宁拍照南宁打卡南宁周末去哪儿南宁夜花园南宁攻略南宁旅游青秀山游玩攻略,121,24,13,https://www.xiaohongshu.com/explore/686d0efb000000001c036136?xsec_token=ABNGUbz67tRqg9Z1HP4Sc3X7pZ5u3ctpGlAiKhrLSQ9XA=&xsec_source=pc_search
未知博主,大年初二带崽来青秀山咯小红书,南宁南宁青秀山青秀山青秀山从哪个门进广西文旅13点入园，还是普票，美团18元17点入园，灯会门票48元听从攻略，北门入园先左转看兰花，看荫生植物园，看仙境Okay出来后排队买小火车票排队10分钟买到票1434付款10元一张单程票现在在排队等着坐火车SSS型的队伍看一下几点能坐上出发去东门叶子花园灯会植物园,32,17,24,https://www.xiaohongshu.com/explore/699561ac000000001a02cf77?xsec_token=ABJgOr2CckGvXRBl0rQ3B14PoGYomcsa3Mk0tG6yERwbw=&xsec_source=pc_search
未知博主,青秀山你别太出片了小红书,呜呜勇闯自媒体第一条plog，留给青秀山！！南宁真的好幸福，青秀山真的好出片。我是坐地铁1号线到的凤岭，然后骑小电驴去的东门，因为做攻略东门风景更好！果然没错，进门就是孤独之树那个大草坪，真的好棒好棒！我是下午三点左右才入园，这个时候太阳最合适最出片，拍完东门的花花之后我就坐小火车去了北门，去打卡荫生植物园！有很多拍照的摄影老师，但是我自己带相机了没有找她们dazz闪光灯就超级超级出片了，而且当时我是工作日太阳快落山，已经要黑天了，人超级少，自己直接拍拍到爽！南宁青秀山Nikonz30dazz植物园公园拍照青秀山南宁solotrip一分钟拍照灵感逛公园plog出片一个人旅行拍照,15,0,4,https://www.xiaohongshu.com/explore/6984d777000000000e00d0aa?xsec_token=ABHG9spg9V2aBpk3EdGxjz-jk8n412StYw19odDl9jN7Q=&xsec_source=pc_search
未知博主,很失望的老牌5A级景区，突然变好玩了小红书,2015年到南宁去了青秀山，那时刚评为5A级，10年前5A级景区数量少，含金量高，去之前抱很大希望，去之后大失所望，感觉就是个公园，种满了各种花，怎么就评上的5A级。这次到南宁，又去了青秀山，不知道是心境变了还是记忆错乱了，觉得景区大不一样了，花少了很多，开发了好多新景点，人不多，空气特别好，拍照也挺好看。来南宁旅游，青秀山还是必去的，个人觉得北门的荫生植物园、龙象塔附近都很不错，值得重点打卡。我是西门进北门出的，听说东门附近有各种花展，下次有机会还要下去。地铁在西门。周末去哪儿跟着兴趣去旅行旅行攻略广西旅游南宁5A景区南宁拍照青秀山一个人的旅行赏花,405,66,389,https://www.xiaohongshu.com/explore/6996f435000000001d026ebb?xsec_token=ABBh620gnukTQePWO27T--86fla4Ygg6ggPu13R8CAC3k=&xsec_source=pc_search
未知博主,南宁青秀山春节灯光恐龙展小红书,门票：48元位主会场：青秀山东门时间：1723点停车场：19点多去全部停满，只能停马路对面，10元次推荐表演：铁花秀（在最里面的大草坪上）9：20最后一场，看完原路返回小朋友最爱：恐龙乐园，机器人表演（表演时间最后一张）总体还可以，春节人很多，注意带好小朋友。南宁青秀山灯光展青秀山东门,7,3,2,https://www.xiaohongshu.com/explore/6998492a000000001b01cb37?xsec_token=AB1QIAmiGMN94ST_lElVw_qaYrWEutVhTos9G6plxKNac=&xsec_source=pc_search
未知博主,南宁青秀山小红书,赶上黄花风铃木啦人真的是爆从东门进去左转走五分钟就可以乘坐小火车到达建议穿高跟鞋的美女们还是找一个进门就能做小火车的呢公园拍照南宁拍照黄花风玲开花交换春天,246,27,12,https://www.xiaohongshu.com/explore/67dc37eb000000001d02559b?xsec_token=AB30WS7ISzSWY0kMNdbbeW7E60jrCZMShFOgA_FA3Q8Uc=&xsec_source=pc_search
未知博主,青秀山的大渔樱开好了，看灯会不要错过！小红书,在樱花园的入口就是，位置不高适合人像南宁文旅南宁周末去哪儿青秀山赏樱南宁拍照南宁青秀山青秀山拍照,115,31,20,https://www.xiaohongshu.com/explore/699ae7b1000000001503254c?xsec_token=ABi4PkukvksRZU_0MnxH6NsPkJdWUZYRONeHwEgle-cYs=&xsec_source=pc_search
未知博主,青秀山小红书,植物园好多人拍照，懒得挤，不然还挺好看的，肯定出片（一堆搞像素蛋糕的摄影）。里面好大，今天走了两万六千步，白天好热。晚上的灯，好复杂好乱，好多昆虫。还一直叽叽喳喳叫，好有氛围感（吵好笑）。晚上灯会要另算钱，所以五点后不要离开那个范围总体挺好的，好地方南宁,5,0,1,https://www.xiaohongshu.com/explore/68b466d5000000001c030f7a?xsec_token=ABDGg8nvfy6Vgh5VH-2EYCOJO5rjz4bEAfVNO7bVRbqYM=&xsec_source=pc_search
未知博主,孙恩盛同款花海！就在青秀山叶子花园小红书,来青秀山一定要走走东门！白天拍孙恩盛同款三角梅花海晚上看新春梦幻灯展一票玩全天，不绕路、不花冤枉钱！孙恩盛同款三角梅叶子花园东门进！步行2分钟直达漫山玫红三角梅开爆，明星同款机位随便拍花坡仰拍逆光背影，原图直出封神绝美新春灯展东区超震撼东门进直达灯区，不用换乘！财神灯组、梦幻城堡、巨龙灯海夜晚氛围感拉满，约会拍照遛娃都绝省钱秘籍导航：青秀山东门交通：公交W34路旅游2路直达东门门票：日间20元；夜间灯会48元建议：1700前从东门入园，只需买日间门票20元，晚上不用再买灯展票！免费看到闭园！一票通玩白天花海晚上灯展，直接省48元！南宁青秀山青秀山灯展孙恩盛同款青秀山东门攻略南宁拍照南宁周末去哪儿像莫奈花园般的云台花园花的世界花的海洋一起去赏花花展,18,12,5,https://www.xiaohongshu.com/explore/698d8642000000000e03ced4?xsec_token=ABfWC8xbHBjd_eYd7BA-YMw9sCav8O20DYADXLCrLdA1U=&xsec_source=pc_search
未知博主,南宁人你们嘴也太严了小红书,是谁说青秀山半小时能走完逛完的网友们有没有实话我全程做了三四次观光车每条线都是不同的然后景区非常大比较亮点的地方在植物园兰园那边观光车每次都是单次票一人五元一次中途可以下车但是在上车需要再次购票实际走起来整个景点就二十多公里吧相当于半马我跑半马也要两个小时左右天气太热了走起来还是有点难受建议这个季节坐车吧门票抖音十七元观光车差不多二十到三十景色还是非常不错的值得一去最后补一句南宁真没有180帅哥呀景点旅游广西南宁避雷攻略运动逛健身假期,157,4,21,https://www.xiaohongshu.com/explore/6846ebee000000002001d1a1?xsec_token=AB4XMyWlaOO6OmrkJfAJO_MqfYfzRqGvXp8I7ALKr04Ns=&xsec_source=pc_search
未知博主,南宁青秀山东门的豆梨花小红书,东门进去穿过叶子花园就看到了，就是水生花园旁边。缺少晴天，不然更出片，不过花的味道嘛，估计很多人不喜欢觉得臭。2026223。交换春天花情实况播报一键播放春天梨花春天的温柔已长满枝头千树万树梨花开南宁青秀山东门,7,1,4,https://www.xiaohongshu.com/explore/699c7670000000000e03c893?xsec_token=AB0yUl1vkuGH3S5coyGMiCKIp2Elyg8PdAF_0iVbJWOL4=&xsec_source=pc_search
未知博主,我在南宁青秀山发现了呀哈哈小红书,如题！（图2）南宁还有啥宝藏，我还没发现的？塞尔达植物园绿色大自然呀哈哈塞尔达呀哈哈,48,2,28,https://www.xiaohongshu.com/explore/68ff0ab8000000000300cadb?xsec_token=ABnP4WOOGoCNzVy1_ULNP6GcwfEx-FGqXfu1RpP0TnV1M=&xsec_source=pc_search
未知博主,南宁青秀山一定要带娃去一次小红书,宝子们，青秀山不仅是南宁的绿肺，更是孩子的自然课堂快乐天堂，作为带娃三刷的遛娃达人，真的力荐门票信息成人票：20元人（建议提前在携程美团买，有时有优惠）儿童优惠：12米以下免费，618岁半价（带好身份证或学生证）交通指南地铁：3号线青秀山站B口直达西门，适合市区家庭自驾：导航青秀山北门东门，推荐北门（停车方便近萌宠乐园），东门有小火车直达花海观光车：5元人次，站点多覆盖全园；小火车10元人次带娃必打卡景点1荫生植物园梦幻喷雾：每15分钟自动喷雾（官方推荐90011001400时段最美），阳光透过藤蔓洒下，瞬间变身绿野仙踪！带娃穿浅色衣服拍照绝了，还能认识桫椤、猪笼草等珍稀植物2环山秀坪孔雀互动：草坪上散养着孔雀，带娃用面包屑投喂（11001500投喂时段最活跃），看它们开屏超震撼！周边有十八童子雕塑，适合拍童趣合影野餐天堂：100亩大草坪可搭帐篷、放风筝，记得带防潮垫和零食，玩累了直接席地而坐3丛林乐园无动力设施：攀爬网、滑梯、蹦床、摇摆桥分龄设计，312岁都能玩到尽兴！旁边还有超大沙滩，孩子挖沙能玩2小时不腻萌宠互动：小羊、兔子、矮脚马，可近距离投喂（饲料5元份）4兰园恐龙世界兰花秘境：中式园林设计，不同季节有蝴蝶兰、石斛兰盛放，穿汉服拍照氛围感拉满恐龙乐园：北门入口处的恐龙世界有逼真恐龙模型和互动装置，孩子边玩边学恐龙知识带娃专属路线推荐轻松版（4小时不费妈）：北门进恐龙世界荫生植物园（拍喷雾）观光车至环山秀坪（喂孔雀野餐）小火车至丛林乐园（放电2小时）东门出（顺路逛莫奈花园）餐饮指南小吃摊：烤肠、玉米、烤鱿鱼等，快速补充能量苏铁园餐厅友谊长廊：提供简餐、粉面，人均3050元实用小贴士1装备建议：防晒：帽子、墨镜、防晒霜必备，喷雾区可带小风扇防蚊：穿长袖长裤驱蚊贴，园区蚊虫较多2时间管理：喷雾、孔雀投喂、小火车班次都有固定时间，建议关注景区公众号提前查好夏季避开12001500暴晒时段，上午9点前入园人少体验佳青秀山真的是南宁亲子游天花板！既能让孩子亲近自然、释放天性，又能满足老母亲的拍照欲赶紧收藏这份攻略，假期带娃冲吧！南宁青秀山亲子游攻略遛娃好去处假期去哪玩,459,575,28,https://www.xiaohongshu.com/explore/685b6fd1000000002001809a?xsec_token=ABkSqyj9ETdSyHBKKUDWB3uBBsofmoX0Q_kLWnlpAMpTE=&xsec_source=pc_search
未知博主,花的海洋公园南宁青秀山小红书,景点：南宁青秀山门票：20元，可以购买一日票或者三日票，价格一样。游玩时间：建议半天到一天游玩路线：北门进荫生植物园兰园（各种蝴蝶兰）草坪孔雀（兰园这里也有草坪，也能看到孔雀，不用特意去环山秀坪）恐龙走廊回北门坐观光车到观音禅寺步行5分钟到古今穿越打卡点坐观光车回北门坐小火车到东门水生花园叶子花园东门出北门附近：兰园，荫生植物园（图1）东门附近：水生花园，叶子花园（东门就是花的海洋）观光车：5元趟小火车：10元趟南宁旅游南宁青秀山南宁青秀山拍照,15,8,1,https://www.xiaohongshu.com/explore/69957873000000001a037422?xsec_token=ABJgOr2CckGvXRBl0rQ3B14F0JFEJZbqm0RbwRKFlFdkY=&xsec_source=pc_search
未知博主,植物爱好者来南宁青秀山会激动的疯掉！小红书,青秀山真的是一个巨大的植物园植物种类非常丰富，各种景观设计也非常的巧妙每一块区域都有不同的风景和特色最喜欢北门区域高大的植物搭配小巧灌木，水系绿植的搭配，苔藓世界的水雾秘境在这里的每一株植物长势都十分喜人，肥肥壮壮！没有刻意修剪，好像也不需要过多的呵护，就自顾自的生长着，带着自然与野性25年6月6日爱大自然里的一草一木一花南宁青秀山植物的世界热带植物青秀山北门南宁旅游植物的力量热带雨林植物植物园你可以永远相信南方绿化带,776,215,262,https://www.xiaohongshu.com/explore/6850412b0000000023001690?xsec_token=ABU1kp8uJX3i9KbOpxEPdFNMRgbKu9rHksS5rHJG4r_04=&xsec_source=pc_search
未知博主,在南宁，遇到春天的浪漫，青秀山218实况小红书,踏入青秀山叶子花海，真的美到失语！满山遍野的三角梅，像打翻的调色盘，玫红、橙黄、雪白瀑布般倾泻而下。春节氛围感直接拉满，随手一拍都是人生照片实战经验1我下午开车到东门停车场，人很多，景区停车场车位停满了，停到马路对面停车场，建议早点出发。2景区叶子花，郁金香开的正盛，其他花还未到盛开期南宁青秀山景区赏花前线户外踏青赏花赏花好去处花的世界花的海洋一起去赏花,5,2,3,https://www.xiaohongshu.com/explore/69969eac000000000e03fb00?xsec_token=ABBh620gnukTQePWO27T--80exX2SimCePF31H3oRk0z0=&xsec_source=pc_search
未知博主,差点在青秀山叫救援小红书,氧含量太高啦差点在青秀山醉氧了爬哪不是爬来青秀山吸收能量啦大自然会把大人变成小孩少与人纠缠多接触大自然青秀山荫生植物园森林氧吧尽情呼吸醉氧了南宁,105,3,58,https://www.xiaohongshu.com/explore/699e8365000000002603e83f?xsec_token=ABi8n4xnI00PHyPWIuQZ2MJxQL_W_zklOw5Jcxaxnc8ws=&xsec_source=pc_search
未知博主,青秀山丨雨中的桂花香小红书,青秀山桂花园正是桂花开的季节，碰上最近的烟雨天掉落满地桂花，桂花的香味更浓了我的摄影日记摄影拍照满城桂花香风里已经有桂花香南宁小红书全屏图全屏封神挑战,430,72,43,https://www.xiaohongshu.com/explore/690c17900000000007022400?xsec_token=ABpe26vc8Pl3mOvKI_fwehucYAebCq_BmiBr-6my3XxHg=&xsec_source=pc_search
未知博主,青秀山，直接去东门吧小红书,看了一堆攻略，从北门进的。北门我个人感觉真没什么停车巨堵！！！荫生植物园稍微好看一点点，但不大，且人很多。兰园，唔，不好意思评价。然后可以去坐小火车，敲重点！！！今天，5点告知坐小火车去东门需要等2小时！！！然后我从北门出来了，此刻凭运气，准备从东门再进了祝我好运哈哈哈哈哈太难了后记：从东门进了，早该从东门进呀！！！青秀山广西南宁植物园,6,0,20,https://www.xiaohongshu.com/explore/699982d8000000001a036277?xsec_token=ABb6dD341N0uJFZhNHFQ62YYMW5b7z0xVglsMQDSq9_CQ=&xsec_source=pc_search
未知博主,青秀山的三角梅太燃了小红书,青秀山风景区很大东区叶子花园的三角梅景色很壮观造景很成功，可以拍照的地方很多，非常出片。红红火火，热热闹闹，过年的好去处推荐推荐推荐青秀山三角梅,6,2,0,https://www.xiaohongshu.com/explore/6995dd96000000001d010b0e?xsec_token=ABJgOr2CckGvXRBl0rQ3B14NvRujwZ2UMqzFtLqYFfuBY=&xsec_source=pc_search
未知博主,荫生植物园你太好拍了吧！一堆人排队拍照啊小红书,荫生植物园你太会拍了吧！一堆人排队拍照啊爱拍照的友友们！我发现了什么神仙拍照圣地！荫生植物园真的绝了！一进门就被满眼的绿植包围了，仿佛走进了热带雨林随手一拍都是大片感，根本不需要滤镜！每个角落都美得让人窒息，难怪一堆人排队拍照最爱的就是那个藤蔓缠绕的拱门，阳光透过树叶洒下来，简直不要太梦幻还有那个超大的仙人掌区，ins风满满，随便摆个pose都能刷爆朋友圈Tips：1建议早上或者傍晚去，光线最柔和，拍出来效果最好2穿浅色系衣服，和绿色背景更搭哦3记得带驱蚊水，植物多的地方蚊子也多青秀山北门，北门进了以后直走看到有个小卖部就到了荫生植物园拍照圣地网红打卡周末去哪儿植物园拍照小众景点南宁约拍荫生植物园南宁青秀山,76,23,52,https://www.xiaohongshu.com/explore/67c3bcff0000000007037fc8?xsec_token=AB_rQHdBrWUmR3pO_CE7Y9ZCH3OkXUMYdx9XMIv2z3oY8=&xsec_source=pc_search
未知博主,南宁陪拍南宁也有热带雨林啦！小红书,地点：青秀山风景区设备：富士tx4腾龙镜头1770南宁陪拍南宁约妆热带雨林风情约拍户外好出片穿越热带雨林小众拍照地富士直出南宁南宁拍照春天拍照青秀山拍照,23,16,3,https://www.xiaohongshu.com/explore/6845b1400000000022007f45?xsec_token=ABTNqF1QXnqHUy2ns95v3QDiduOtLOrwbDVI24uzv3suY=&xsec_source=pc_search
未知博主,青秀山人多？AI修图一键还原美貌小红书,过年青秀山人从众让青秀山黯然失色但ai一键还原青秀山美貌南宁青秀山南宁旅游旅游拍照ai,2,0,3,https://www.xiaohongshu.com/explore/699afa54000000000a03ef77?xsec_token=ABi4PkukvksRZU_0MnxH6NsDYMEVRH2EUEtxcTytj1fqo=&xsec_source=pc_search
未知博主,青秀山新春灯会一日速通攻略小红书,郁金香新春灯会1路线（1700入园）：青秀山东门叶子花园豆梨草坪梅园音乐大草坪丘石花园（郁金香）音乐大草坪（观赏火艺秀、飞天舞狮、飞天火壶、非遗打铁花）竹园星空草坪羽杉栈道水生花园叶子花园东门。2北门、西门入园可直接坐小火车至东门，游玩叶子花园、水生花园、豆梨草坪、梅园、丘石花园。西门东盟友谊园有新春百花展以及园林小品。3目前青秀山能欣赏花期：丘石花园郁金香、梅园宫粉梅、水生花园大花飞燕草、豆梨草坪豆梨花、绚兰花田金鱼草。4撤离攻略：观赏完新春灯会可以乘坐小火车至北门或西门。北门比较好一些，近万象城地铁站。东门打车比较难，推荐走到天桥对面打车会好一些。东门那边共享较少。南宁周边游南宁旅游南宁,65,69,11,https://www.xiaohongshu.com/explore/699b1656000000000e03ca97?xsec_token=AB13t8-SEquXXZifEhCUShU6RjkON6cqaPPjHHcoAbPXQ=&xsec_source=pc_search
未知博主,初四的南宁青秀山，梨花有部分盛开啦小红书,梨花好漂亮，有几棵已到盛放期，就是人挤人。中午万象城吃了失重（还挺科幻的，孩子喜欢），下午转战南湖，人少很多，早上可以冲，下午四季花园的蘑菇树其他博主推荐的机位会逆光(图13），调色甚至ai也调不好，没了那种纵深层次感。梨花南宁青秀山青秀山南宁,29,4,10,https://www.xiaohongshu.com/explore/69983b82000000000a02df09?xsec_token=AB1QIAmiGMN94ST_lElVw_qSDrxY8fVo8Xpf3wz80UHjM=&xsec_source=pc_search
未知博主,避雷，南宁青秀山景区！小红书,过年绕道走，景区管理混乱，坐景区火车观光车，毫无工作人员指挥，全是人插队，只能欺负老实排队的人！青秀山,42,8,303,https://www.xiaohongshu.com/explore/69942de1000000002801c8de?xsec_token=ABKoAlO1NpYJA_ONVrjGnzS20cZ0GdRELQbPFNl-Dbf28=&xsec_source=pc_search
未知博主,青秀山叶子花小红书,好美好美，像夏天青秀山三角梅叶子花,1015,135,28,https://www.xiaohongshu.com/explore/6932e6bc000000001b020748?xsec_token=ABocUVjH3avbd6hpBHF11qrNg34rIap3OO5OPBHEocOdg=&xsec_source=pc_search
未知博主,青秀山很美，但是再也不来了小红书,初一去青秀山，按原来网上查的，先北门看荫生植物园，再到东门看花灯，五点前还能省个灯票，结果，这路线如果淡季是挺好，春节完全没有用！下午到了北门，外面厕所排队半小时，咖啡厅上厕所还得先买个咖啡，好，我去了，进了青秀山，北门的小火车站点停了，这么多人，停站点？不知道什么逻辑，荫生植物园知道人多，有预期，溜达一圈就走了，继续去下面的小火车乘车点，我的天，管理混乱，指示不清，不知道在哪儿买票，就知道跟着人流排队，后来还有人插队，愣是排了至少一公里，排了一个小时，景区里厕所也是各种排队，等我到东区已经五点半了，然后又补灯票，进东区，看花灯，看无人机，说实话，没看过的会觉得很好看，现在景区很多都有打铁花，所以也就没啥特殊的了，但是丛林乐园真的很适合遛娃，很大一片，孩子可玩的很丰富，孩子玩半天也没问题，这个点赞最无语的是晚上出门打车，老人八点多就出去了，愣是半个小时没打到车，又等到我们九点多出去一起打车，而且门口也打不到，往前走到公交站，公交实在是太小了，南宁平时坐公交的人这么少嘛，根本挤不上去的，而且间隔时间至少20分钟了，最后可能上天怜悯我，十点多打到了车，到酒店都十点半了，这个初一过得一言难尽避开高峰期旅游,15,9,25,https://www.xiaohongshu.com/explore/6995497b000000002802209b?xsec_token=ABJgOr2CckGvXRBl0rQ3B14FW5RKp5lIWx5jfQBhceFRU=&xsec_source=pc_search
未知博主,青秀山丘石花园小红书,今年的第十届青秀山菊花展是在东区的丘石花园，这样的美景你会来打卡吗？南宁好玩的地方推荐南宁游玩推荐来南宁一定要去的地方青秀山风景区,888,196,99,https://www.xiaohongshu.com/explore/692b9e89000000001b032ff4?xsec_token=ABOBUU-KO6deCeeHnDxi9GEAbtUItOYEGu6GSpYTENEj0=&xsec_source=pc_search
未知博主,2026青秀山新春灯会活动预告小红书,非遗里的中国年元宵奇妙游尽显人间烟火气春节青秀山灯会,817,1000,207,https://www.xiaohongshu.com/explore/69798137000000000b012b8d?xsec_token=AB-Yvnw9uNFHq-Ay6PcWQXCEsSvo0_E54Th-M-Yw-paL4=&xsec_source=pc_search
未知博主,南宁青秀山赏花全攻略！20元就能拍出大片小红书,地点：广西壮族自治区·南宁市·青秀山门票：20元（学生半价，记得带学生证或提前打开学信网证明，有人检查）推荐入口：东门（看花最近！）花海打卡，美到窒息！虽然郁金香已经谢了，但丘石公园的花海依然让人惊艳！几十种花卉争奇斗艳，形态各异，色彩缤纷，随手一拍就是大片！重点推荐：丘石公园，从东门进去步行就能到，花海集中，拍照绝佳！小火车游园，轻松又省力！每个景点都有站点，随时买票上车，近的10元，远的20元。推荐路线：从丘石公园坐小火车到北门，途经兰园和植物园，20元搞定！中途可以随时下车，超方便！小贴士：植物园其实不大，绿球打卡点人超多，排队时间长，时间紧的话可以跳过游玩时间建议如果只专注赏花，东门进东门出，全程步行23小时就能搞定；看花和植物园则东门进北门出。未来花期预告：黄风铃和樱花即将盛开，到时候会更美，记得再来打卡！总结青秀山绝对是南宁赏花首选！20元门票超值，花海美到让人不想走！赶紧出发！南宁青秀山赏花攻略南宁旅游花海打卡周末去哪儿南宁广西旅游旅游青秀山花海,74,34,13,https://www.xiaohongshu.com/explore/67d0122a000000002803ca66?xsec_token=ABwQlaurj600ZFx4X4g0XrRDPAz1PM5u9l4wEUFCFESOg=&xsec_source=pc_search
未知博主,青秀山根本没有索道小红书,来给大家避个雷，小红书排第一的笔记给人有误解。实际上青秀山根本没有索道，只有小车车。但是不得不说，风景真好感觉在森林里青秀山青秀山拍照,32,3,221,https://www.xiaohongshu.com/explore/6863779c000000002400f018?xsec_token=ABr8bR19cGkpDm8BBtzDDQZMwoEBAPnU7wj_HYaEgaqY8=&xsec_source=pc_search
